Undecided,Age,HomeOwner,Female,Married,HouseholdSize,Income,Education,Church
0,55,1,1,1,2,193,20,1
1,59,1,1,1,4,100.5,13,1
1,56,1,1,1,3,47,18,0
1,55,1,1,0,5,110,13,0
1,44,1,1,1,5,42,15,0
0,59,1,0,0,1,105.5,10,0
0,31,1,1,1,4,108,18,1
1,72,1,1,1,4,9,20,0
0,44,1,1,1,3,195,15,0
0,58,1,1,1,4,5,20,1
1,45,1,1,1,7,147,15,0
0,43,1,1,1,5,204,15,1
1,30,1,1,1,4,92,15,1
1,34,1,1,1,2,147,18,0
0,68,1,0,1,2,55,8,1
1,62,1,1,1,5,113.5,16,0
0,39,1,0,1,3,56,9,0
1,50,1,1,1,6,108,16,0
1,41,1,1,1,5,114,15,0
0,59,1,1,0,1,171,20,1
0,34,1,1,1,5,93,18,1
1,29,1,0,1,2,166,15,1
0,38,0,0,1,5,183,15,0
1,34,1,0,1,4,83,15,1
1,31,0,0,1,6,135,15,0
1,53,1,1,0,2,52,20,0
0,46,1,1,1,2,6,20,1
1,43,0,0,0,2,38.5,16,0
0,59,1,1,0,1,114.5,20,1
1,47,1,1,1,2,152,15,1
1,40,1,1,0,1,104,15,0
1,48,1,1,0,1,69,20,0
0,50,1,1,1,5,117,18,1
0,45,1,1,1,3,58,9,1
1,47,1,1,1,3,50,20,0
0,57,1,1,1,2,81,20,1
1,59,1,1,1,3,99,16,0
0,69,1,0,0,3,33,20,1
0,47,0,0,1,2,377,15,1
1,50,1,1,0,1,101,20,0
0,30,1,1,0,2,118.5,8,0
1,57,1,1,1,3,157,20,0
0,49,1,1,1,4,42,18,1
1,42,1,1,1,4,104,15,0
1,48,1,1,1,6,121,15,1
1,41,1,1,1,3,55,18,0
0,42,1,1,1,6,175,15,0
1,42,1,1,1,3,86,18,0
1,38,1,1,1,3,122,15,1
1,53,1,1,1,5,139,15,0
1,63,1,0,1,5,129,13,0
0,34,1,1,1,2,151,12,0
0,39,1,1,1,2,79,18,1
1,64,1,0,0,1,134,16,1
0,43,1,1,0,1,65,9,1
0,40,0,1,1,2,70,8,1
0,52,1,1,1,3,89,8,1
0,30,1,1,0,4,171,12,0
1,57,1,1,1,4,78,20,0
1,58,1,1,1,2,82,20,0
0,41,1,0,1,2,147,18,0
1,47,0,1,0,1,17,18,0
0,29,1,1,1,2,59,18,1
0,57,1,1,1,2,150,18,1
0,59,0,0,0,1,123.5,8,0
0,42,1,0,0,1,31,18,1
0,58,0,1,0,1,93.5,8,0
0,29,1,1,1,3,306,15,0
1,31,1,1,1,7,160,15,1
1,45,1,1,1,5,67,15,1
1,48,1,1,1,2,157,15,1
1,45,0,1,1,5,74,18,1
1,54,1,1,0,1,249,18,0
0,36,1,1,1,6,107,18,1
0,65,1,1,0,3,19,20,1
0,75,1,1,0,1,62,20,1
1,60,1,1,0,1,60,16,0
0,48,0,0,0,1,124,18,0
0,43,1,1,1,4,72,18,1
1,40,0,1,1,4,126,20,0
0,51,1,1,0,3,59,8,1
0,41,1,1,0,1,130,20,1
0,53,1,1,0,2,44,18,1
0,36,0,1,1,6,42,8,1
1,47,1,1,0,1,52,15,1
1,32,1,0,1,3,58,15,0
1,41,1,1,0,3,60,18,0
1,42,1,1,1,3,85,15,1
0,38,1,1,0,2,16,8,0
0,52,1,0,1,4,4,18,0
1,57,1,1,1,3,145,15,0
1,45,1,1,1,3,108,15,1
0,47,0,1,1,2,67,8,0
0,33,1,1,1,3,59.5,8,1
0,51,1,1,1,6,152,12,1
0,35,1,1,0,1,92.5,9,1
1,43,1,0,1,6,169,15,0
0,46,1,1,1,2,63,18,1
0,37,1,1,1,2,147,18,1
0,47,1,0,1,4,184,18,0
1,58,1,1,1,7,77,16,0
1,31,1,1,1,2,142,15,0
1,47,1,1,0,1,26,15,1
1,44,1,1,1,2,102,15,1
0,63,1,1,1,3,283,16,1
0,56,1,1,1,3,94,9,1
0,50,1,1,1,3,116,20,1
1,59,1,1,1,3,71,20,0
0,34,1,1,1,4,477,12,0
0,31,1,1,0,2,117,18,1
1,56,1,1,1,2,142,13,0
1,50,1,0,1,4,170,15,0
0,58,1,0,1,5,130,20,1
0,52,0,1,1,3,325,18,0
1,35,1,1,0,4,100,15,0
0,59,0,1,0,3,25,8,0
0,43,1,0,1,4,73,18,1
0,36,1,1,1,5,101,9,0
1,50,1,1,1,6,94,16,1
0,48,1,0,1,4,93,20,0
1,38,1,0,1,3,61,15,0
1,75,0,0,0,6,58.5,16,0
0,50,1,1,1,3,81.5,10,1
0,73,1,0,0,4,64,20,1
1,46,0,0,1,3,172,15,0
0,67,1,0,1,2,24,20,1
0,38,1,1,1,5,95,8,1
1,49,1,0,0,1,66,16,0
0,51,1,1,1,4,53,18,1
0,67,1,1,0,1,100,20,1
1,46,1,1,1,5,83,15,0
0,32,1,1,1,5,66,12,1
0,53,1,1,1,3,132,20,1
0,37,1,0,1,2,131,18,1
1,44,1,1,1,5,108.5,16,1
1,58,1,1,1,3,76,18,0
0,43,0,1,0,1,107,18,1
1,52,1,1,0,1,40,13,1
1,70,1,1,1,4,87,20,0
0,47,1,1,1,5,76,12,0
0,37,1,1,1,5,217,15,0
0,41,0,0,1,2,122,18,1
0,43,1,1,0,4,52,8,1
0,55,1,1,1,4,49,8,0
0,59,0,1,0,1,223,10,0
1,51,1,0,1,4,38,13,0
0,33,1,0,1,7,154,18,1
0,53,1,1,0,2,47,18,1
0,56,1,1,1,2,114,9,0
0,63,1,1,1,2,141,20,1
1,42,1,1,1,7,129,15,1
0,44,1,0,1,5,104,18,0
0,48,1,1,1,5,103,18,1
0,34,1,0,1,2,126,8,0
0,46,1,0,0,3,127,18,1
1,55,1,1,1,5,209,20,0
1,51,1,1,1,3,133,20,0
1,50,1,1,1,4,101,18,0
0,60,1,0,0,1,55,20,0
0,49,1,0,1,5,158,18,1
0,50,1,0,1,3,115,8,0
0,51,1,1,1,2,36,20,1
1,44,1,1,1,2,131,20,0
0,78,1,1,0,1,17,8,0
1,50,1,1,0,4,25,18,0
0,43,0,1,1,4,87,20,1
1,43,1,1,1,3,53,15,0
1,66,1,1,1,4,53,16,0
0,34,1,1,1,2,146,8,1
0,58,0,1,1,2,50,8,1
1,33,1,1,1,5,46.5,15,1
1,44,0,1,1,4,26,15,1
0,37,1,1,1,4,240,8,1
1,60,1,1,0,1,168,20,0
1,47,0,1,0,4,63,15,1
1,60,1,0,1,6,165,16,1
0,60,1,1,1,2,191,13,1
0,51,1,1,1,5,75,12,1
0,57,1,0,1,2,246,8,1
1,45,1,1,1,4,61,15,1
0,53,1,1,0,2,33,9,0
0,44,1,1,1,4,513,15,0
0,36,1,1,1,6,201,15,0
0,51,1,0,1,3,230,20,1
0,43,0,0,0,2,21,8,1
0,43,1,1,1,4,109,18,1
0,60,1,1,1,2,139,20,1
0,73,1,0,1,5,167,20,1
1,48,1,0,0,3,122,16,0
0,41,1,1,1,5,155,20,1
0,50,1,0,1,2,81,8,0
1,58,1,1,0,1,77,13,1
0,46,1,1,1,6,78,20,1
1,46,1,1,1,4,95.5,18,0
1,56,1,1,1,4,178,20,0
0,38,1,1,0,3,119,18,1
1,42,1,0,1,3,168.5,15,1
1,56,1,1,1,2,29,18,0
0,47,1,1,0,1,98,18,1
0,68,1,1,1,4,41,20,1
0,46,1,1,1,3,159,20,1
1,43,1,0,1,3,86,15,0
0,49,0,1,0,4,47,8,1
1,36,1,1,0,1,46,15,0
0,43,1,0,1,3,24,18,0
1,53,1,0,1,2,89.5,13,0
0,53,0,1,0,3,59.5,8,1
1,50,0,1,1,2,110,20,0
0,57,1,1,1,2,199,20,1
1,56,1,1,1,4,5,18,0
0,48,1,1,1,2,29,9,0
0,58,1,1,0,1,140,8,1
1,48,1,1,0,1,127,18,0
0,43,1,0,1,3,71,18,1
0,40,0,1,0,4,32,8,0
1,46,1,0,1,4,93,15,1
1,70,1,0,0,3,61,13,0
0,50,1,1,1,5,82,12,1
0,46,1,1,0,1,200,15,1
0,68,1,0,0,1,15,20,0
0,44,1,0,1,5,179,12,0
1,33,0,0,1,5,84.5,15,0
0,37,1,1,0,1,119,18,1
0,44,1,0,1,3,151,18,1
0,35,1,1,0,3,9,12,1
1,65,1,1,1,2,33,20,0
0,55,0,1,1,3,88,18,1
0,51,1,1,1,5,240,20,1
0,41,1,1,1,3,105,18,1
1,54,1,0,1,5,247,13,1
1,53,1,1,1,3,132,18,0
0,41,1,1,1,4,104.5,18,1
1,40,0,1,0,1,52,15,0
1,60,1,1,0,5,94,20,0
1,48,1,1,1,2,68.5,15,0
0,31,1,1,1,2,312,18,0
1,49,1,1,1,7,136,15,1
0,75,1,0,0,2,90.5,10,1
0,31,1,1,0,1,79,18,1
1,66,1,1,0,1,43,20,0
0,56,1,1,1,3,132,12,1
0,48,1,0,1,5,235,12,1
0,33,1,1,1,3,252,15,1
0,44,1,1,1,2,210,13,0
0,41,1,1,1,4,118,8,1
0,59,1,1,1,3,45.5,10,1
0,50,0,1,0,4,128,18,1
0,54,1,0,0,1,85,20,1
1,42,1,1,1,2,82,13,1
0,55,1,1,0,2,56,8,1
0,64,1,1,1,2,27,8,1
1,56,1,1,1,3,132,13,0
0,51,0,1,1,4,113,8,1
1,41,1,1,1,3,140,15,1
0,38,1,1,1,3,218,15,1
0,35,1,1,0,1,61,8,1
0,35,1,1,0,1,57.5,8,1
1,69,1,1,0,4,75,20,0
1,48,1,1,0,1,57,18,0
0,56,0,1,0,1,58.5,10,1
0,40,1,1,0,2,24,8,0
1,46,1,0,1,5,89,15,1
1,54,1,1,1,2,107,18,1
1,43,1,0,1,4,105,15,1
0,60,1,1,0,2,80,20,1
1,50,1,1,1,2,150,18,0
1,50,1,1,1,3,78,15,0
0,49,1,0,1,2,130,18,1
0,39,1,1,1,3,62,9,0
0,33,1,0,0,1,125,18,1
0,39,1,1,1,3,97,12,1
1,60,1,1,1,5,116,20,0
1,43,1,1,0,1,124,18,0
1,37,1,1,1,2,20,18,0
0,54,0,0,0,3,17,8,0
0,57,1,1,1,2,380,10,0
1,45,1,1,0,1,23,18,0
1,59,1,1,0,2,119,20,0
1,62,1,1,0,2,60,16,1
1,37,1,1,1,3,119,15,1
1,52,1,1,1,3,107,15,1
0,44,1,1,1,5,143,18,1
0,41,0,1,1,4,119,18,1
0,43,1,0,0,2,212,18,1
0,56,1,0,0,2,30,18,1
0,68,0,1,1,3,83,8,0
1,51,1,1,0,4,103,20,0
1,52,1,1,0,6,90,16,1
0,36,1,1,1,2,92,9,1
0,50,0,1,1,2,58,20,1
1,50,1,1,1,4,150,20,0
1,47,1,0,0,4,85,16,1
1,57,1,1,0,3,65,20,0
1,54,1,1,1,3,98,18,0
0,49,1,1,1,4,186,20,1
0,51,1,1,0,2,31,8,1
0,55,1,1,1,7,76,8,1
0,43,1,0,0,2,35,20,0
0,45,0,0,1,2,43,8,0
1,49,1,1,1,4,94.5,16,0
0,35,1,0,1,6,69,12,1
0,65,1,0,1,4,122,20,1
1,34,1,1,1,5,161,15,0
1,54,1,1,0,3,67,18,0
1,44,1,0,1,5,128,15,1
1,54,1,1,1,5,109,15,0
0,47,1,1,1,5,67,18,1
1,45,1,1,1,6,105,15,0
0,61,1,1,1,3,14,8,1
0,41,1,1,1,6,134,12,1
0,40,1,1,1,5,175.5,15,1
0,41,1,1,1,2,62,12,0
0,37,1,1,0,2,138,12,0
1,63,1,1,1,3,88,20,0
1,55,1,1,1,5,164,16,1
0,51,1,1,1,5,326,20,0
1,39,1,1,1,3,25,18,0
0,63,1,1,1,2,45,8,0
0,49,1,0,1,2,23,20,0
0,47,1,1,0,2,41,8,1
1,58,1,1,1,6,177,20,0
0,42,0,1,0,2,67,20,1
0,67,0,1,0,2,81,8,0
0,50,0,1,0,2,10.5,8,1
1,70,1,1,1,5,50,20,0
0,53,1,1,1,3,135,8,0
1,43,1,1,1,3,173,18,0
0,66,0,0,0,1,60.5,8,0
1,35,0,1,1,4,236,18,0
1,40,1,1,1,3,175,18,0
0,35,1,1,1,3,164,18,1
0,43,1,0,1,2,89.5,20,0
1,54,0,1,1,5,86,20,0
0,33,1,1,1,2,175,18,1
0,55,1,1,0,2,79,8,1
0,52,1,1,1,2,54,18,1
0,65,1,1,1,4,142,20,1
0,46,1,1,1,3,151,20,1
0,60,0,0,0,3,32,8,1
1,48,1,1,1,6,132,15,1
1,39,1,1,1,2,130,18,0
0,37,1,1,1,3,20,9,1
1,44,1,1,1,6,108,15,1
1,59,1,1,1,4,93,16,1
0,69,1,1,0,1,77,20,1
0,48,1,1,1,6,118,12,0
0,65,1,0,1,4,105,20,0
0,38,1,1,1,6,160,8,1
0,38,1,1,1,4,78,8,0
1,35,1,1,1,3,55.5,18,0
1,40,1,1,1,3,213,18,0
0,54,1,0,1,5,59,8,1
1,58,1,1,1,5,141,16,0
1,39,1,1,1,7,130,15,1
0,42,1,1,1,2,180,12,0
0,50,1,1,1,5,71,8,0
0,36,1,0,1,3,60.5,18,1
0,35,1,0,1,2,76,9,1
0,40,1,1,1,4,134.5,8,1
1,69,1,1,1,5,57,13,1
0,51,0,1,1,3,136,8,1
1,48,1,1,1,5,147,15,1
1,49,1,1,1,5,142,15,1
0,64,1,1,0,3,12,20,1
0,39,1,1,1,4,88,18,1
1,32,1,1,1,6,170,15,0
1,50,1,1,1,5,285,16,1
1,44,1,1,1,5,156,15,0
1,61,1,1,1,5,105,13,0
0,51,1,0,1,3,69,20,0
0,47,1,1,1,4,59,18,1
1,36,1,1,1,5,100,15,0
0,51,1,1,0,1,232,20,1
0,50,1,1,1,5,124,18,1
0,49,1,0,1,3,175,15,0
0,42,1,0,1,2,105,18,1
0,51,1,1,1,5,130,8,1
1,38,1,1,0,5,66,18,0
1,62,1,1,1,2,74,16,1
0,35,1,0,1,6,253,15,1
0,42,1,1,0,2,151,8,1
0,48,1,0,1,2,165,18,0
0,72,0,1,1,3,72,20,1
0,39,1,1,1,7,177,15,0
0,70,1,1,1,2,149,8,0
1,31,1,1,1,5,256,8,1
0,45,1,1,1,6,137,12,1
1,53,1,1,1,6,68,13,0
1,51,1,0,1,6,125,13,0
0,37,1,0,0,1,121,18,0
1,33,0,0,1,3,124,15,0
0,68,1,1,1,5,303,20,0
1,43,1,1,1,6,127,13,0
0,31,1,1,1,6,210,15,0
0,49,1,1,1,4,54,8,1
0,49,1,1,1,3,186,15,1
0,54,1,1,1,5,128,18,1
1,62,1,1,1,5,209,20,0
0,57,1,0,1,3,122,20,1
0,50,1,1,1,7,75,18,1
0,39,1,1,1,6,146,18,1
1,55,1,1,1,4,124,16,1
1,42,1,1,1,4,112,18,0
1,47,1,1,0,2,64,15,0
1,34,1,1,1,3,122,15,0
0,45,1,0,1,2,88,8,1
0,39,1,0,1,2,107.5,9,1
0,42,1,1,0,1,102,18,1
0,39,1,1,1,6,97,18,1
1,44,1,1,0,1,89,18,0
1,47,1,1,1,3,158,15,0
1,44,1,1,1,6,100,13,0
0,72,0,1,0,2,28,8,0
1,53,1,1,0,1,134,18,0
1,39,1,1,1,2,161,15,1
1,35,1,0,1,2,100,18,1
0,45,1,0,1,6,27,8,1
1,53,1,1,1,5,67,15,0
1,46,1,0,1,3,88,15,1
1,42,1,1,1,6,65,15,1
1,35,1,1,1,3,58,18,0
1,52,1,0,1,3,120,13,0
1,74,1,1,1,6,26,16,0
1,55,0,1,1,4,101,18,0
0,47,1,1,1,3,140,9,0
1,43,1,1,1,2,48,18,0
0,43,1,0,1,2,65,18,0
0,46,1,1,1,3,296,15,0
0,58,1,1,1,6,8,8,1
0,49,1,1,1,4,62,8,1
0,45,1,1,1,3,94,20,1
1,38,1,1,0,1,33,18,0
1,45,1,1,0,2,8,10,1
1,59,1,1,1,3,93,20,0
0,32,0,0,1,2,101.5,18,1
1,42,0,1,0,1,142.5,18,0
0,56,0,1,1,4,48,20,1
1,68,1,1,0,1,40,20,0
0,58,1,1,1,3,45,20,1
0,47,1,1,1,5,20,8,0
0,64,1,1,1,3,91,10,0
1,57,1,1,1,3,133,20,0
1,51,1,1,1,2,118,20,0
0,52,1,1,1,3,92,8,1
0,50,1,0,1,6,540,15,0
0,59,1,1,1,7,190,8,0
1,47,0,0,0,5,42,13,0
1,54,1,1,1,3,64.5,20,0
1,47,1,1,1,3,50,15,1
0,54,0,1,1,7,69,8,1
0,46,1,0,1,3,118,20,1
0,47,1,1,1,5,41,20,1
1,61,1,1,1,3,181,8,1
1,49,1,1,1,4,159,15,1
0,44,1,0,0,4,195,18,0
0,50,1,1,1,3,120,18,1
0,49,1,1,1,2,131,20,1
1,54,1,1,1,3,97,20,0
0,48,1,1,1,5,229,18,1
1,36,1,1,1,2,60,15,0
1,43,1,1,1,6,97,15,1
0,45,1,1,0,7,99,12,1
1,36,1,1,0,1,165,15,1
0,65,0,1,0,1,41,20,1
0,56,1,0,1,5,138,20,1
1,52,1,1,1,4,116,15,1
1,32,1,1,1,2,129,15,1
0,53,1,1,1,3,63,8,1
0,44,1,1,1,4,358,8,0
0,49,1,1,0,1,24,9,0
0,41,1,1,0,2,66,8,1
0,45,1,1,1,6,114,18,1
0,49,0,1,1,5,275,15,1
0,58,1,1,1,2,280,20,1
0,64,1,0,1,2,57,10,0
0,36,1,1,1,2,90.5,8,1
0,46,1,1,1,3,119,20,1
1,52,1,1,1,5,119,16,0
1,58,1,1,0,4,88,16,0
0,47,1,1,1,5,190,15,1
1,38,1,1,1,3,145,18,0
1,33,1,1,1,7,75,15,0
1,52,1,1,1,6,74,16,0
1,31,1,1,1,5,165,15,0
1,50,1,1,1,6,64,20,0
0,66,1,1,1,2,103,8,1
0,48,1,1,1,5,134.5,8,0
0,55,1,1,0,2,62,20,1
1,60,1,1,0,1,30,20,0
1,63,1,1,1,7,79.5,16,0
0,53,1,1,1,2,87,20,1
1,48,1,1,0,3,164.5,15,1
0,63,1,0,1,3,99,20,0
0,50,1,1,1,4,180,15,0
0,37,1,0,1,2,73,9,1
0,42,1,1,1,4,240,15,1
0,57,0,1,1,5,76,8,0
1,51,1,1,1,2,111,18,0
0,51,1,1,1,2,134,20,1
0,49,0,1,1,6,308,13,1
1,63,1,1,1,4,131,16,0
0,52,1,1,1,5,367,13,0
1,58,1,1,1,4,110,16,1
0,51,1,0,1,3,250,20,0
0,57,1,0,0,2,138,20,1
1,31,1,1,0,4,108,15,1
0,69,1,0,1,5,138,20,0
0,54,1,1,1,6,198,20,1
0,51,1,1,0,1,136.5,18,1
1,48,1,1,1,4,74,18,0
0,66,1,1,1,4,110,8,1
1,30,1,1,0,1,82,18,0
0,69,1,1,1,3,260,16,0
0,44,1,1,1,4,123,12,0
0,38,1,1,1,5,125,12,1
1,49,1,1,1,5,74,18,0
0,50,1,0,1,5,87,18,0
0,54,0,0,1,2,78,18,1
1,44,1,1,1,4,161,18,0
0,51,1,1,1,3,340,20,1
0,54,1,1,1,6,333,8,0
0,53,0,0,1,3,152,20,0
0,55,1,1,1,4,154,20,1
0,52,0,1,0,1,70,20,1
0,62,1,1,1,2,81,20,1
0,68,1,1,1,2,106,20,1
0,57,0,1,0,1,27,8,0
0,53,1,1,1,4,93,8,1
0,76,0,1,1,2,4,20,1
0,51,1,0,1,4,158,20,1
1,47,1,1,1,2,173,15,1
0,34,1,1,1,3,219,12,0
1,41,1,1,1,5,48,15,0
1,53,1,1,1,7,159,15,1
0,59,1,1,1,3,84,20,1
0,37,1,1,1,4,206,12,1
0,53,1,1,1,3,106,20,1
1,55,1,1,1,3,125.5,8,0
0,54,1,0,1,2,137,20,1
0,38,0,1,1,5,97,18,1
0,64,1,1,1,2,110,20,1
1,63,1,1,1,4,129,20,0
1,52,0,1,1,2,88,18,0
0,37,1,1,1,7,189,15,0
0,56,1,0,1,3,149,12,1
1,43,1,1,0,1,46,15,1
1,41,1,1,1,5,75,15,0
1,46,0,1,0,1,96,18,0
0,52,1,0,1,3,153,20,0
0,59,0,0,0,1,78.5,20,1
0,48,0,1,0,1,28,20,1
0,65,0,1,1,3,124,20,1
0,50,0,1,1,3,88,8,0
1,47,1,1,1,3,85,18,0
0,47,1,1,1,4,8,8,1
1,41,1,1,1,5,41,15,0
0,46,0,1,0,2,14,12,0
1,58,0,1,1,2,69.5,20,0
0,46,1,1,1,4,78.5,9,0
1,64,1,1,1,4,129,20,0
1,67,0,1,1,6,144,16,1
1,48,1,0,0,3,44,8,0
1,47,1,1,0,2,68,18,0
0,55,1,1,1,4,98,20,1
1,49,1,1,1,3,88,15,1
1,50,1,1,1,5,109,16,0
1,58,0,1,1,3,177,20,0
0,71,1,0,1,2,87,20,1
1,57,1,1,1,6,133,16,0
0,74,1,1,1,2,97,20,1
1,44,1,1,1,3,70,20,0
1,46,1,0,1,4,58,15,1
0,37,0,1,1,4,77,8,1
0,53,1,1,1,2,86,10,0
0,62,1,1,1,3,112,20,1
0,64,1,1,1,7,132,20,1
0,39,1,0,0,3,34,18,0
1,69,1,1,0,5,5,20,0
1,53,1,1,1,2,38,20,0
1,60,1,1,1,4,4,20,0
0,57,1,1,1,2,15,20,1
1,73,1,0,1,2,60,16,0
1,55,0,1,1,3,60,20,0
1,37,1,1,1,3,82,15,0
0,45,1,1,1,4,134,9,0
1,66,1,1,1,3,174,13,1
1,52,1,1,0,1,43,20,0
1,33,1,1,1,4,65.5,18,0
0,62,0,1,0,1,49,20,1
1,66,1,1,1,7,237,20,0
0,40,1,1,1,7,283,12,1
1,47,1,1,1,3,15,15,1
1,48,1,1,1,5,127,15,0
1,61,1,1,1,5,116,20,0
0,43,1,1,1,3,161,12,0
0,56,1,1,1,3,177,18,1
1,57,1,1,1,3,6,16,1
1,59,1,1,0,1,91,20,0
0,42,1,1,1,3,57,20,1
1,55,1,1,1,3,68,20,0
1,52,1,1,0,2,23,13,0
1,51,1,1,1,3,101,15,0
0,49,1,1,1,2,95,20,1
0,42,1,1,1,2,63,20,1
1,39,1,1,1,3,46,18,0
0,34,1,1,1,4,383,12,0
0,54,0,1,0,1,42,8,0
1,62,1,1,1,2,130,13,1
0,60,1,0,1,5,168,20,1
0,39,1,1,1,4,93,8,1
0,32,1,0,1,4,82.5,12,0
0,77,0,1,0,1,79,20,1
0,39,1,0,0,4,5,18,1
1,56,1,1,1,3,81,16,1
1,61,1,1,1,5,93,20,0
0,63,0,1,1,3,75,20,1
0,59,1,1,1,3,91,20,1
1,62,1,1,1,3,66.5,16,1
1,62,1,1,1,4,166,20,0
0,58,1,1,1,4,295,20,0
1,50,1,1,1,2,13,20,0
0,56,1,1,0,1,486,20,1
0,47,1,1,1,2,61,18,1
1,46,1,1,1,2,73,20,0
0,31,1,1,1,2,202,15,0
0,46,1,1,1,7,270,13,1
0,45,1,1,1,2,113,18,1
1,51,1,1,1,2,68,18,0
0,36,1,1,1,4,28,9,0
0,55,1,1,0,1,75,20,1
0,73,1,0,1,3,43,20,0
0,49,1,0,1,3,160,20,0
1,52,0,1,0,3,37,13,1
1,50,1,1,0,6,64,16,0
1,42,1,1,1,5,88,18,0
1,40,1,1,0,4,48,18,0
1,74,1,1,1,4,85,20,0
0,62,1,1,1,3,120,20,1
0,59,0,1,1,7,6,8,1
1,51,1,1,1,3,128,20,0
0,34,0,1,1,5,94,8,0
0,70,1,1,1,3,112,20,1
0,60,1,0,0,1,74,20,0
1,50,1,1,1,7,101,20,0
1,54,0,1,1,5,68,15,1
1,57,1,1,1,5,115,15,0
1,66,1,1,1,5,85,20,0
0,60,0,1,1,3,63,20,1
1,52,1,1,1,4,112,20,0
0,38,1,1,1,4,112,18,1
1,60,1,1,1,3,65,20,0
0,47,1,1,1,4,123,18,1
1,65,1,1,1,4,52,20,0
0,68,1,1,0,1,15,8,1
0,49,1,1,1,4,130,20,1
1,41,1,1,1,5,151,15,0
0,65,1,0,1,3,146,20,0
0,72,1,0,1,5,87,20,1
1,37,0,1,1,4,97,15,0
0,53,0,1,1,5,105,10,0
1,39,1,1,1,4,59,18,0
0,48,1,1,1,4,95,20,1
1,42,1,1,1,6,118,15,1
0,36,1,1,1,3,182.5,18,1
1,69,1,1,1,2,22,20,0
0,48,1,1,1,4,60,12,0
0,62,1,1,0,5,29,8,1
0,33,1,0,1,6,130,12,0
0,45,1,1,1,2,130,18,1
0,52,0,1,1,4,51,18,1
0,35,1,1,1,3,83,18,1
0,34,0,1,1,4,41,8,0
0,51,1,1,0,1,130,18,1
0,51,1,1,1,4,122,20,1
1,49,1,1,1,4,102,15,1
1,43,1,1,1,3,62,20,0
0,72,1,1,0,2,34,8,1
0,47,0,1,1,6,46,18,1
0,35,1,1,1,3,38,8,0
1,46,1,0,1,4,156.5,20,0
0,63,1,1,0,1,32,20,1
1,57,1,0,1,5,153,16,1
0,50,1,1,1,3,163,12,0
1,64,1,0,0,1,44,13,1
0,32,0,1,0,4,63,8,0
0,45,1,0,1,3,30,18,0
0,60,1,0,0,4,97,20,0
0,51,0,0,1,2,12.5,8,1
0,54,1,1,1,4,146,20,1
1,60,1,1,1,3,62,13,0
1,44,1,1,1,3,40,18,0
1,42,1,1,1,4,106,15,1
0,44,1,0,1,4,30,18,1
0,40,1,1,1,2,188,15,0
1,48,1,1,0,1,51,20,0
1,47,1,1,1,4,132,16,1
1,31,1,1,1,4,159,15,0
1,45,0,1,1,2,161,16,1
1,63,1,1,0,1,136,20,0
1,42,1,0,1,5,140,15,0
0,57,1,1,0,3,126,20,1
1,44,1,1,1,2,146,16,1
0,71,1,1,1,2,120,20,1
1,50,1,1,1,6,55.5,18,0
0,51,1,1,1,5,120,20,1
0,38,1,1,1,5,153,8,0
1,46,1,1,1,3,66,20,0
0,40,1,1,1,6,93,18,1
1,43,1,1,1,3,13,20,0
0,46,1,1,1,3,10,18,1
1,37,0,1,1,5,127,15,1
0,48,0,1,0,4,28,8,1
1,58,1,1,1,5,96,20,0
1,36,1,1,0,4,32,18,0
1,52,1,0,1,6,150,16,1
0,54,1,1,1,2,54,20,1
1,52,1,1,1,2,135,20,0
0,46,0,1,1,5,120,12,1
0,36,1,1,1,2,77,8,0
1,56,1,1,1,4,95,13,0
0,56,1,1,1,3,122,12,1
0,43,1,1,0,2,17,8,1
1,42,1,1,1,6,55,15,0
0,41,0,1,1,3,126,18,1
0,57,1,1,1,3,103,20,1
1,48,0,1,1,3,17,20,0
1,44,1,1,1,2,18,20,0
1,47,1,1,1,3,140,18,0
0,56,1,0,0,3,91,20,0
0,47,1,1,0,1,127,8,1
1,67,1,1,1,2,85,16,0
0,56,0,1,1,2,90,20,1
1,47,1,1,1,4,50,20,0
0,59,1,1,1,3,48,20,1
1,68,1,1,1,6,51,16,0
0,44,0,1,1,4,65.5,10,0
1,51,1,1,1,7,88,15,1
1,42,1,1,1,3,18,20,0
1,50,0,1,1,3,31,16,0
1,31,1,1,1,6,69,15,0
0,61,1,1,1,2,34,10,0
1,36,1,1,1,5,158,18,0
1,40,1,0,1,2,38,15,0
0,51,1,0,1,3,75,20,1
0,47,1,0,1,5,73,20,0
1,55,0,1,0,1,11,20,0
0,43,1,1,1,7,183,8,0
0,46,1,1,1,4,120,8,0
1,41,1,1,0,1,12,18,0
1,42,1,1,1,6,175,20,0
0,39,1,1,1,5,54,8,0
0,52,1,1,0,4,71,10,1
1,43,1,1,1,5,64,15,0
0,51,1,0,1,3,106,9,0
0,40,1,0,1,3,25,18,0
1,49,1,1,1,4,97,16,1
0,50,0,0,1,5,92.5,8,1
0,51,1,1,1,4,69,20,1
1,50,1,1,1,4,142,20,0
1,52,0,1,1,4,135,20,0
1,52,1,1,1,5,135,20,0
0,55,1,1,1,2,137.5,8,0
1,34,1,1,0,2,108,18,0
0,55,1,0,1,7,35,8,1
0,41,1,0,1,3,203,15,1
1,71,1,1,1,2,6,13,0
0,55,1,1,1,2,135,20,1
1,54,1,1,1,3,54,16,1
0,48,1,1,1,2,8,12,0
